Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2026-06-21T06:05:52.913;835351563256094222;-501309;-510649;-518449;-650671;
2026-06-21T06:05:52.920;835351563263501630;-501251;-510591;-518391;-650671;
2026-06-21T06:05:52.928;835351563270909037;-501180;-510520;-518320;-650671;
2026-06-21T06:05:52.935;835351563278316444;-501096;-510436;-518236;-650671;
2026-06-21T06:05:52.942;835351563285723852;-501000;-510340;-518140;-650671;
2026-06-21T06:05:52.950;835351563293131259;-500891;-510231;-518031;-650671;
2026-06-21T06:05:52.957;835351563300538667;-500769;-510109;-517909;-650671;
2026-06-21T06:05:52.965;835351563307946074;-500636;-509976;-517776;-650671;
2026-06-21T06:05:52.972;835351563315353481;-500491;-509831;-517631;-650671;
2026-06-21T06:05:52.979;835351563322760889;-500336;-509676;-517476;-650671;
2026-06-21T06:05:52.987;835351563330168296;-500171;-509511;-517311;-650671;
2026-06-21T06:05:52.994;835351563337575704;-499996;-509336;-517136;-650671;
2026-06-21T06:05:53.002;835351563344983111;-499814;-509154;-516954;-650671;
2026-06-21T06:05:53.009;835351563352390519;-499624;-508964;-516764;-650671;
2026-06-21T06:05:53.016;835351563359797926;-499428;-508768;-516568;-650671;
2026-06-21T06:05:53.024;835351563367205333;-499228;-508568;-516368;-650671;
2026-06-21T06:05:53.031;835351563374612741;-499024;-508364;-516164;-650671;
2026-06-21T06:05:53.039;835351563382020148;-498818;-508158;-515958;-650671;
2026-06-21T06:05:53.046;835351563389427556;-498610;-507950;-515750;-650671;
2026-06-21T06:05:53.053;835351563396834963;-498404;-507744;-515544;-650671;
2026-06-21T06:05:53.061;835351563404242370;-498199;-507539;-515339;-650671;
2026-06-21T06:05:53.068;835351563411649778;-497997;-507337;-515137;-650671;
2026-06-21T06:05:53.076;835351563419057185;-497799;-507139;-514939;-650671;
2026-06-21T06:05:53.083;835351563426464593;-497608;-506948;-514748;-650671;
2026-06-21T06:05:53.091;835351563433872000;-497424;-506764;-514564;-650671;
2026-06-21T06:05:53.098;835351563441279407;-497247;-506587;-514387;-650671;
2026-06-21T06:05:53.105;835351563448686815;-497081;-506421;-514221;-650671;
2026-06-21T06:05:53.113;835351563456094222;-496925;-506265;-514065;-650671;
2026-06-21T06:05:53.120;835351563463501630;-496781;-506121;-513921;-650671;
2026-06-21T06:05:53.128;835351563470909037;-496650;-505990;-513790;-650671;
2026-06-21T06:05:53.135;835351563478316444;-496532;-505872;-513672;-650671;
2026-06-21T06:05:53.142;835351563485723852;-496428;-505768;-513568;-650671;
2026-06-21T06:05:53.150;835351563493131259;-496339;-505679;-513479;-650671;
2026-06-21T06:05:53.157;835351563500538667;-496265;-505605;-513405;-650671;
2026-06-21T06:05:53.165;835351563507946074;-496207;-505547;-513347;-650672;
2026-06-21T06:05:53.172;835351563515353481;-496165;-505505;-513305;-650672;
2026-06-21T06:05:53.179;835351563522760889;-496140;-505480;-513280;-650672;
2026-06-21T06:05:53.187;835351563530168296;-496130;-505470;-513270;-650672;
2026-06-21T06:05:53.194;835351563537575704;-496136;-505476;-513276;-650672;
2026-06-21T06:05:53.202;835351563544983111;-496159;-505499;-513299;-650672;
2026-06-21T06:05:53.209;835351563552390519;-496196;-505536;-513336;-650672;
2026-06-21T06:05:53.216;835351563559797926;-496248;-505588;-513388;-650672;
2026-06-21T06:05:53.224;835351563567205333;-496315;-505655;-513455;-650672;
2026-06-21T06:05:53.231;835351563574612741;-496396;-505736;-513536;-650672;
2026-06-21T06:05:53.239;835351563582020148;-496489;-505829;-513629;-650672;
2026-06-21T06:05:53.246;835351563589427556;-496594;-505934;-513734;-650672;
2026-06-21T06:05:53.253;835351563596834963;-496710;-506050;-513850;-650672;
2026-06-21T06:05:53.261;835351563604242370;-496836;-506176;-513976;-650672;
2026-06-21T06:05:53.268;835351563611649778;-496970;-506310;-514110;-650672;
2026-06-21T06:05:53.276;835351563619057185;-497113;-506453;-514253;-650672;
2026-06-21T06:05:53.283;835351563626464593;-497262;-506602;-514402;-650672;
2026-06-21T06:05:53.291;835351563633872000;-497416;-506756;-514556;-650672;
2026-06-21T06:05:53.298;835351563641279407;-497574;-506914;-514714;-650672;
2026-06-21T06:05:53.305;835351563648686815;-497735;-507075;-514875;-650672;
2026-06-21T06:05:53.313;835351563656094222;-497897;-507237;-515037;-650672;
2026-06-21T06:05:53.320;835351563663501630;-498060;-507400;-515200;-650672;
2026-06-21T06:05:53.328;835351563670909037;-498222;-507562;-515362;-650672;
2026-06-21T06:05:53.335;835351563678316444;-498382;-507722;-515522;-650672;
2026-06-21T06:05:53.342;835351563685723852;-498539;-507879;-515679;-650672;
2026-06-21T06:05:53.350;835351563693131259;-498692;-508032;-515832;-650672;
2026-06-21T06:05:53.357;835351563700538667;-498841;-508181;-515981;-650672;
2026-06-21T06:05:53.365;835351563707946074;-498983;-508323;-516123;-650672;
2026-06-21T06:05:53.372;835351563715353481;-499119;-508459;-516259;-650672;
2026-06-21T06:05:53.379;835351563722760889;-499248;-508588;-516388;-650672;
2026-06-21T06:05:53.387;835351563730168296;-499369;-508709;-516509;-650672;
2026-06-21T06:05:53.394;835351563737575704;-499482;-508822;-516622;-650672;
2026-06-21T06:05:53.402;835351563744983111;-499587;-508927;-516727;-650672;
2026-06-21T06:05:53.409;835351563752390519;-499682;-509022;-516822;-650672;
2026-06-21T06:05:53.416;835351563759797926;-499769;-509109;-516909;-650672;
2026-06-21T06:05:53.424;835351563767205333;-499846;-509186;-516986;-650672;
2026-06-21T06:05:53.431;835351563774612741;-499915;-509255;-517055;-650672;
2026-06-21T06:05:53.439;835351563782020148;-499975;-509315;-517115;-650672;
2026-06-21T06:05:53.446;835351563789427556;-500026;-509366;-517166;-650672;
2026-06-21T06:05:53.453;835351563796834963;-500069;-509409;-517209;-650672;
2026-06-21T06:05:53.461;835351563804242370;-500105;-509445;-517245;-650672;
2026-06-21T06:05:53.468;835351563811649778;-500133;-509473;-517273;-650673;
2026-06-21T06:05:53.476;835351563819057185;-500155;-509495;-517295;-650673;
2026-06-21T06:05:53.483;835351563826464593;-500171;-509511;-517311;-650673;
2026-06-21T06:05:53.491;835351563833872000;-500182;-509522;-517322;-650673;
2026-06-21T06:05:53.498;835351563841279407;-500188;-509528;-517328;-650673;
2026-06-21T06:05:53.505;835351563848686815;-500191;-509531;-517331;-650673;
2026-06-21T06:05:53.513;835351563856094222;-500191;-509531;-517331;-650673;
2026-06-21T06:05:53.520;835351563863501630;-500188;-509528;-517328;-650673;
2026-06-21T06:05:53.528;835351563870909037;-500185;-509525;-517325;-650673;
2026-06-21T06:05:53.535;835351563878316444;-500181;-509521;-517321;-650673;
2026-06-21T06:05:53.542;835351563885723852;-500177;-509517;-517317;-650673;
2026-06-21T06:05:53.550;835351563893131259;-500174;-509514;-517314;-650673;
2026-06-21T06:05:53.557;835351563900538667;-500173;-509513;-517313;-650673;
2026-06-21T06:05:53.565;835351563907946074;-500175;-509515;-517315;-650673;
2026-06-21T06:05:53.572;835351563915353481;-500180;-509520;-517320;-650673;
2026-06-21T06:05:53.579;835351563922760889;-500188;-509528;-517328;-650673;
2026-06-21T06:05:53.587;835351563930168296;-500200;-509540;-517340;-650673;
2026-06-21T06:05:53.594;835351563937575704;-500217;-509557;-517357;-650673;
2026-06-21T06:05:53.602;835351563944983111;-500239;-509579;-517379;-650673;
2026-06-21T06:05:53.609;835351563952390519;-500265;-509605;-517405;-650673;
2026-06-21T06:05:53.616;835351563959797926;-500297;-509637;-517437;-650673;
2026-06-21T06:05:53.624;835351563967205333;-500333;-509673;-517473;-650673;
2026-06-21T06:05:53.631;835351563974612741;-500375;-509715;-517515;-650673;
2026-06-21T06:05:53.639;835351563982020148;-500421;-509761;-517561;-650673;
2026-06-21T06:05:53.646;835351563989427556;-500472;-509812;-517612;-650673;
2026-06-21T06:05:53.653;835351563996834963;-500527;-509867;-517667;-650673;
2026-06-21T06:05:53.661;835351564004242370;-500585;-509925;-517725;-650673;
2026-06-21T06:05:53.668;835351564011649778;-500647;-509987;-517787;-650673;
2026-06-21T06:05:53.676;835351564019057185;-500711;-510051;-517851;-650673;
2026-06-21T06:05:53.683;835351564026464593;-500777;-510117;-517917;-650673;
2026-06-21T06:05:53.691;835351564033872000;-500844;-510184;-517984;-650673;
2026-06-21T06:05:53.698;835351564041279407;-500911;-510251;-518051;-650673;
2026-06-21T06:05:53.705;835351564048686815;-500977;-510317;-518117;-650673;
2026-06-21T06:05:53.713;835351564056094222;-501042;-510382;-518182;-650673;
2026-06-21T06:05:53.720;835351564063501630;-501105;-510445;-518245;-650673;
2026-06-21T06:05:53.728;835351564070909037;-501164;-510504;-518304;-650673;
2026-06-21T06:05:53.735;835351564078316444;-501218;-510558;-518358;-650673;
2026-06-21T06:05:53.742;835351564085723852;-501267;-510607;-518407;-650673;
2026-06-21T06:05:53.750;835351564093131259;-501310;-510650;-518450;-650673;
2026-06-21T06:05:53.757;835351564100538667;-501345;-510685;-518485;-650673;
2026-06-21T06:05:53.765;835351564107946074;-501372;-510712;-518512;-650673;
2026-06-21T06:05:53.772;835351564115353481;-501391;-510731;-518531;-650674;
2026-06-21T06:05:53.779;835351564122760889;-501399;-510739;-518539;-650674;
2026-06-21T06:05:53.787;835351564130168296;-501397;-510737;-518537;-650674;
2026-06-21T06:05:53.794;835351564137575704;-501385;-510725;-518525;-650674;
2026-06-21T06:05:53.802;835351564144983111;-501360;-510700;-518500;-650674;
2026-06-21T06:05:53.809;835351564152390519;-501324;-510664;-518464;-650674;
2026-06-21T06:05:53.816;835351564159797926;-501275;-510615;-518415;-650674;
2026-06-21T06:05:53.824;835351564167205333;-501213;-510553;-518353;-650674;
2026-06-21T06:05:53.831;835351564174612741;-501139;-510479;-518279;-650674;
2026-06-21T06:05:53.839;835351564182020148;-501052;-510392;-518192;-650674;
2026-06-21T06:05:53.846;835351564189427556;-500953;-510293;-518093;-650674;
2026-06-21T06:05:53.853;835351564196834963;-500840;-510180;-517980;-650674;
2026-06-21T06:05:53.861;835351564204242370;-500716;-510056;-517856;-650674;
2026-06-21T06:05:53.868;835351564211649778;-500580;-509920;-517720;-650674;
2026-06-21T06:05:53.876;835351564219057185;-500433;-509773;-517573;-650674;
2026-06-21T06:05:53.883;835351564226464593;-500276;-509616;-517416;-650674;
2026-06-21T06:05:53.891;835351564233872000;-500109;-509449;-517249;-650674;
2026-06-21T06:05:53.898;835351564241279407;-499933;-509273;-517073;-650674;
2026-06-21T06:05:53.905;835351564248686815;-499749;-509089;-516889;-650674;
2026-06-21T06:05:53.913;835351564256094222;-499559;-508899;-516699;-650674;
2026-06-21T06:05:53.920;835351564263501630;-499362;-508702;-516502;-650674;
2026-06-21T06:05:53.928;835351564270909037;-499162;-508502;-516302;-650674;
2026-06-21T06:05:53.935;835351564278316444;-498958;-508298;-516098;-650674;
2026-06-21T06:05:53.942;835351564285723852;-498752;-508092;-515892;-650674;
2026-06-21T06:05:53.950;835351564293131259;-498546;-507886;-515686;-650674;
2026-06-21T06:05:53.957;835351564300538667;-498340;-507680;-515480;-650674;
2026-06-21T06:05:53.965;835351564307946074;-498136;-507476;-515276;-650674;
2026-06-21T06:05:53.972;835351564315353481;-497936;-507276;-515076;-650674;
2026-06-21T06:05:53.979;835351564322760889;-497740;-507080;-514880;-650674;
2026-06-21T06:05:53.987;835351564330168296;-497551;-506891;-514691;-650674;
2026-06-21T06:05:53.994;835351564337575704;-497369;-506709;-514509;-650674;
2026-06-21T06:05:54.002;835351564344983111;-497195;-506535;-514335;-650674;
2026-06-21T06:05:54.009;835351564352390519;-497032;-506372;-514172;-650674;
2026-06-21T06:05:54.016;835351564359797926;-496878;-506218;-514018;-650674;
2026-06-21T06:05:54.024;835351564367205333;-496737;-506077;-513877;-650674;
2026-06-21T06:05:54.031;835351564374612741;-496609;-505949;-513749;-650674;
2026-06-21T06:05:54.039;835351564382020148;-496494;-505834;-513634;-650674;
2026-06-21T06:05:54.046;835351564389427556;-496393;-505733;-513533;-650674;
2026-06-21T06:05:54.053;835351564396834963;-496307;-505647;-513447;-650674;
2026-06-21T06:05:54.061;835351564404242370;-496237;-505577;-513377;-650674;
2026-06-21T06:05:54.068;835351564411649778;-496182;-505522;-513322;-650674;
2026-06-21T06:05:54.076;835351564419057185;-496143;-505483;-513283;-650675;
2026-06-21T06:05:54.083;835351564426464593;-496120;-505460;-513260;-650675;
2026-06-21T06:05:54.091;835351564433872000;-496113;-505453;-513253;-650675;
2026-06-21T06:05:54.098;835351564441279407;-496122;-505462;-513262;-650675;
2026-06-21T06:05:54.105;835351564448686815;-496146;-505486;-513286;-650675;
2026-06-21T06:05:54.113;835351564456094222;-496186;-505526;-513326;-650675;
2026-06-21T06:05:54.120;835351564463501630;-496240;-505580;-513380;-650675;
2026-06-21T06:05:54.128;835351564470909037;-496309;-505649;-513449;-650675;
2026-06-21T06:05:54.135;835351564478316444;-496391;-505731;-513531;-650675;
2026-06-21T06:05:54.142;835351564485723852;-496485;-505825;-513625;-650675;
2026-06-21T06:05:54.150;835351564493131259;-496591;-505931;-513731;-650675;
2026-06-21T06:05:54.157;835351564500538667;-496708;-506048;-513848;-650675;
2026-06-21T06:05:54.165;835351564507946074;-496835;-506175;-513975;-650675;
2026-06-21T06:05:54.172;835351564515353481;-496970;-506310;-514110;-650675;
2026-06-21T06:05:54.179;835351564522760889;-497113;-506453;-514253;-650675;
2026-06-21T06:05:54.187;835351564530168296;-497262;-506602;-514402;-650675;
2026-06-21T06:05:54.194;835351564537575704;-497416;-506756;-514556;-650675;
2026-06-21T06:05:54.202;835351564544983111;-497574;-506914;-514714;-650675;
2026-06-21T06:05:54.209;835351564552390519;-497735;-507075;-514875;-650675;
2026-06-21T06:05:54.216;835351564559797926;-497897;-507237;-515037;-650675;
2026-06-21T06:05:54.224;835351564567205333;-498059;-507399;-515199;-650675;
2026-06-21T06:05:54.231;835351564574612741;-498220;-507560;-515360;-650675;
2026-06-21T06:05:54.239;835351564582020148;-498379;-507719;-515519;-650675;
2026-06-21T06:05:54.246;835351564589427556;-498536;-507876;-515676;-650675;
2026-06-21T06:05:54.253;835351564596834963;-498688;-508028;-515828;-650675;
2026-06-21T06:05:54.261;835351564604242370;-498835;-508175;-515975;-650675;
2026-06-21T06:05:54.268;835351564611649778;-498977;-508317;-516117;-650675;
2026-06-21T06:05:54.276;835351564619057185;-499112;-508452;-516252;-650675;
2026-06-21T06:05:54.283;835351564626464593;-499240;-508580;-516380;-650675;
2026-06-21T06:05:54.291;835351564633872000;-499360;-508700;-516500;-650675;
2026-06-21T06:05:54.298;835351564641279407;-499472;-508812;-516612;-650675;
2026-06-21T06:05:54.305;835351564648686815;-499576;-508916;-516716;-650675;
2026-06-21T06:05:54.313;835351564656094222;-499671;-509011;-516811;-650675;
2026-06-21T06:05:54.320;835351564663501630;-499756;-509096;-516896;-650675;
2026-06-21T06:05:54.328;835351564670909037;-499833;-509173;-516973;-650675;
2026-06-21T06:05:54.335;835351564678316444;-499901;-509241;-517041;-650675;
2026-06-21T06:05:54.342;835351564685723852;-499961;-509301;-517101;-650675;
2026-06-21T06:05:54.350;835351564693131259;-500012;-509352;-517152;-650675;
2026-06-21T06:05:54.357;835351564700538667;-500055;-509395;-517195;-650675;
2026-06-21T06:05:54.365;835351564707946074;-500090;-509430;-517230;-650675;
2026-06-21T06:05:54.372;835351564715353481;-500118;-509458;-517258;-650676;
2026-06-21T06:05:54.379;835351564722760889;-500140;-509480;-517280;-650676;
2026-06-21T06:05:54.387;835351564730168296;-500156;-509496;-517296;-650676;
2026-06-21T06:05:54.394;835351564737575704;-500166;-509506;-517306;-650676;
2026-06-21T06:05:54.402;835351564744983111;-500173;-509513;-517313;-650676;
2026-06-21T06:05:54.409;835351564752390519;-500175;-509515;-517315;-650676;
2026-06-21T06:05:54.416;835351564759797926;-500175;-509515;-517315;-650676;
2026-06-21T06:05:54.424;835351564767205333;-500173;-509513;-517313;-650676;
2026-06-21T06:05:54.431;835351564774612741;-500169;-509509;-517309;-650676;
2026-06-21T06:05:54.439;835351564782020148;-500165;-509505;-517305;-650676;
2026-06-21T06:05:54.446;835351564789427556;-500161;-509501;-517301;-650676;
2026-06-21T06:05:54.453;835351564796834963;-500159;-509499;-517299;-650676;
2026-06-21T06:05:54.461;835351564804242370;-500158;-509498;-517298;-650676;
2026-06-21T06:05:54.468;835351564811649778;-500160;-509500;-517300;-650676;
2026-06-21T06:05:54.476;835351564819057185;-500164;-509504;-517304;-650676;
2026-06-21T06:05:54.483;835351564826464593;-500172;-509512;-517312;-650676;
2026-06-21T06:05:54.491;835351564833872000;-500185;-509525;-517325;-650676;
2026-06-21T06:05:54.498;835351564841279407;-500201;-509541;-517341;-650676;
2026-06-21T06:05:54.505;835351564848686815;-500223;-509563;-517363;-650676;
2026-06-21T06:05:54.513;835351564856094222;-500249;-509589;-517389;-650676;
2026-06-21T06:05:54.520;835351564863501630;-500280;-509620;-517420;-650676;
2026-06-21T06:05:54.528;835351564870909037;-500316;-509656;-517456;-650676;
2026-06-21T06:05:54.535;835351564878316444;-500357;-509697;-517497;-650676;
2026-06-21T06:05:54.542;835351564885723852;-500403;-509743;-517543;-650676;
2026-06-21T06:05:54.550;835351564893131259;-500453;-509793;-517593;-650676;
2026-06-21T06:05:54.557;835351564900538667;-500508;-509848;-517648;-650676;
2026-06-21T06:05:54.565;835351564907946074;-500566;-509906;-517706;-650676;
2026-06-21T06:05:54.572;835351564915353481;-500627;-509967;-517767;-650676;
2026-06-21T06:05:54.579;835351564922760889;-500691;-510031;-517831;-650676;
2026-06-21T06:05:54.587;835351564930168296;-500756;-510096;-517896;-650676;
2026-06-21T06:05:54.594;835351564937575704;-500823;-510163;-517963;-650676;
2026-06-21T06:05:54.602;835351564944983111;-500890;-510230;-518030;-650676;
2026-06-21T06:05:54.609;835351564952390519;-500956;-510296;-518096;-650676;
2026-06-21T06:05:54.616;835351564959797926;-501021;-510361;-518161;-650676;
2026-06-21T06:05:54.624;835351564967205333;-501084;-510424;-518224;-650676;
2026-06-21T06:05:54.631;835351564974612741;-501143;-510483;-518283;-650676;
2026-06-21T06:05:54.639;835351564982020148;-501197;-510537;-518337;-650676;
2026-06-21T06:05:54.646;835351564989427556;-501247;-510587;-518387;-650676;
2026-06-21T06:05:54.653;835351564996834963;-501290;-510630;-518430;-650676;
2026-06-21T06:05:54.661;835351565004242370;-501327;-510667;-518467;-650676;
2026-06-21T06:05:54.668;835351565011649778;-501355;-510695;-518495;-650677;
2026-06-21T06:05:54.676;835351565019057185;-501374;-510714;-518514;-650677;
2026-06-21T06:05:54.683;835351565026464593;-501384;-510724;-518524;-650677;
2026-06-21T06:05:54.691;835351565033872000;-501384;-510724;-518524;-650677;
2026-06-21T06:05:54.698;835351565041279407;-501373;-510713;-518513;-650677;
2026-06-21T06:05:54.705;835351565048686815;-501350;-510690;-518490;-650677;
2026-06-21T06:05:54.713;835351565056094222;-501316;-510656;-518456;-650677;
2026-06-21T06:05:54.720;835351565063501630;-501269;-510609;-518409;-650677;
2026-06-21T06:05:54.728;835351565070909037;-501210;-510550;-518350;-650677;
2026-06-21T06:05:54.735;835351565078316444;-501138;-510478;-518278;-650677;
2026-06-21T06:05:54.742;835351565085723852;-501054;-510394;-518194;-650677;
2026-06-21T06:05:54.750;835351565093131259;-500957;-510297;-518097;-650677;
2026-06-21T06:05:54.757;835351565100538667;-500847;-510187;-517987;-650677;
2026-06-21T06:05:54.765;835351565107946074;-500725;-510065;-517865;-650677;
2026-06-21T06:05:54.772;835351565115353481;-500592;-509932;-517732;-650677;
2026-06-21T06:05:54.779;835351565122760889;-500448;-509788;-517588;-650677;
2026-06-21T06:05:54.787;835351565130168296;-500293;-509633;-517433;-650677;
2026-06-21T06:05:54.794;835351565137575704;-500128;-509468;-517268;-650677;
2026-06-21T06:05:54.802;835351565144983111;-499955;-509295;-517095;-650677;
2026-06-21T06:05:54.809;835351565152390519;-499773;-509113;-516913;-650677;
2026-06-21T06:05:54.816;835351565159797926;-499585;-508925;-516725;-650677;
2026-06-21T06:05:54.824;835351565167205333;-499390;-508730;-516530;-650677;
2026-06-21T06:05:54.831;835351565174612741;-499191;-508531;-516331;-650677;
2026-06-21T06:05:54.839;835351565182020148;-498989;-508329;-516129;-650677;
2026-06-21T06:05:54.846;835351565189427556;-498784;-508124;-515924;-650677;
2026-06-21T06:05:54.853;835351565196834963;-498579;-507919;-515719;-650677;
2026-06-21T06:05:54.861;835351565204242370;-498373;-507713;-515513;-650677;
2026-06-21T06:05:54.868;835351565211649778;-498170;-507510;-515310;-650677;
2026-06-21T06:05:54.876;835351565219057185;-497970;-507310;-515110;-650677;
2026-06-21T06:05:54.883;835351565226464593;-497774;-507114;-514914;-650677;
2026-06-21T06:05:54.891;835351565233872000;-497583;-506923;-514723;-650677;
2026-06-21T06:05:54.898;835351565241279407;-497400;-506740;-514540;-650677;
2026-06-21T06:05:54.905;835351565248686815;-497225;-506565;-514365;-650677;
2026-06-21T06:05:54.913;835351565256094222;-497059;-506399;-514199;-650677;
2026-06-21T06:05:54.920;835351565263501630;-496904;-506244;-514044;-650677;
2026-06-21T06:05:54.928;835351565270909037;-496760;-506100;-513900;-650677;
2026-06-21T06:05:54.935;835351565278316444;-496629;-505969;-513769;-650677;
2026-06-21T06:05:54.942;835351565285723852;-496511;-505851;-513651;-650677;
2026-06-21T06:05:54.950;835351565293131259;-496407;-505747;-513547;-650677;
2026-06-21T06:05:54.957;835351565300538667;-496317;-505657;-513457;-650678;
2026-06-21T06:05:54.965;835351565307946074;-496242;-505582;-513382;-650678;
2026-06-21T06:05:54.972;835351565315353481;-496183;-505523;-513323;-650678;
2026-06-21T06:05:54.979;835351565322760889;-496140;-505480;-513280;-650678;
2026-06-21T06:05:54.987;835351565330168296;-496112;-505452;-513252;-650678;
2026-06-21T06:05:54.994;835351565337575704;-496100;-505440;-513240;-650678;
2026-06-21T06:05:55.002;835351565344983111;-496105;-505445;-513245;-650678;
2026-06-21T06:05:55.009;835351565352390519;-496124;-505464;-513264;-650678;
2026-06-21T06:05:55.016;835351565359797926;-496159;-505499;-513299;-650678;
2026-06-21T06:05:55.024;835351565367205333;-496209;-505549;-513349;-650678;
2026-06-21T06:05:55.031;835351565374612741;-496273;-505613;-513413;-650678;
2026-06-21T06:05:55.039;835351565382020148;-496350;-505690;-513490;-650678;
2026-06-21T06:05:55.046;835351565389427556;-496440;-505780;-513580;-650678;
2026-06-21T06:05:55.053;835351565396834963;-496543;-505883;-513683;-650678;
2026-06-21T06:05:55.061;835351565404242370;-496656;-505996;-513796;-650678;
2026-06-21T06:05:55.068;835351565411649778;-496779;-506119;-513919;-650678;
2026-06-21T06:05:55.076;835351565419057185;-496911;-506251;-514051;-650678;
2026-06-21T06:05:55.083;835351565426464593;-497050;-506390;-514190;-650678;
2026-06-21T06:05:55.091;835351565433872000;-497197;-506537;-514337;-650678;
2026-06-21T06:05:55.098;835351565441279407;-497349;-506689;-514489;-650678;
2026-06-21T06:05:55.105;835351565448686815;-497505;-506845;-514645;-650678;
2026-06-21T06:05:55.113;835351565456094222;-497664;-507004;-514804;-650678;
2026-06-21T06:05:55.120;835351565463501630;-497825;-507165;-514965;-650678;
2026-06-21T06:05:55.128;835351565470909037;-497986;-507326;-515126;-650678;
2026-06-21T06:05:55.135;835351565478316444;-498148;-507488;-515288;-650678;
2026-06-21T06:05:55.142;835351565485723852;-498307;-507647;-515447;-650678;
2026-06-21T06:05:55.150;835351565493131259;-498464;-507804;-515604;-650678;
2026-06-21T06:05:55.157;835351565500538667;-498618;-507958;-515758;-650678;
2026-06-21T06:05:55.165;835351565507946074;-498766;-508106;-515906;-650678;
2026-06-21T06:05:55.172;835351565515353481;-498910;-508250;-516050;-650678;
2026-06-21T06:05:55.179;835351565522760889;-499047;-508387;-516187;-650678;
2026-06-21T06:05:55.187;835351565530168296;-499177;-508517;-516317;-650678;
2026-06-21T06:05:55.194;835351565537575704;-499300;-508640;-516440;-650678;
2026-06-21T06:05:55.202;835351565544983111;-499415;-508755;-516555;-650678;
2026-06-21T06:05:55.209;835351565552390519;-499522;-508862;-516662;-650678;
2026-06-21T06:05:55.216;835351565559797926;-499620;-508960;-516760;-650678;
2026-06-21T06:05:55.224;835351565567205333;-499709;-509049;-516849;-650678;
2026-06-21T06:05:55.231;835351565574612741;-499790;-509130;-516930;-650678;
2026-06-21T06:05:55.239;835351565582020148;-499862;-509202;-517002;-650678;
2026-06-21T06:05:55.246;835351565589427556;-499924;-509264;-517064;-650679;
2026-06-21T06:05:55.253;835351565596834963;-499979;-509319;-517119;-650679;
2026-06-21T06:05:55.261;835351565604242370;-500025;-509365;-517165;-650679;
2026-06-21T06:05:55.268;835351565611649778;-500064;-509404;-517204;-650679;
2026-06-21T06:05:55.276;835351565619057185;-500095;-509435;-517235;-650679;
2026-06-21T06:05:55.283;835351565626464593;-500120;-509460;-517260;-650679;
2026-06-21T06:05:55.291;835351565633872000;-500138;-509478;-517278;-650679;
2026-06-21T06:05:55.298;835351565641279407;-500151;-509491;-517291;-650679;
2026-06-21T06:05:55.305;835351565648686815;-500159;-509499;-517299;-650679;
2026-06-21T06:05:55.313;835351565656094222;-500163;-509503;-517303;-650679;
2026-06-21T06:05:55.320;835351565663501630;-500164;-509504;-517304;-650679;
2026-06-21T06:05:55.328;835351565670909037;-500163;-509503;-517303;-650679;
2026-06-21T06:05:55.335;835351565678316444;-500160;-509500;-517300;-650679;
2026-06-21T06:05:55.342;835351565685723852;-500156;-509496;-517296;-650679;
2026-06-21T06:05:55.350;835351565693131259;-500152;-509492;-517292;-650679;
2026-06-21T06:05:55.357;835351565700538667;-500149;-509489;-517289;-650679;
2026-06-21T06:05:55.365;835351565707946074;-500147;-509487;-517287;-650679;
2026-06-21T06:05:55.372;835351565715353481;-500148;-509488;-517288;-650679;
2026-06-21T06:05:55.379;835351565722760889;-500151;-509491;-517291;-650679;
2026-06-21T06:05:55.387;835351565730168296;-500157;-509497;-517297;-650679;
2026-06-21T06:05:55.394;835351565737575704;-500167;-509507;-517307;-650679;
2026-06-21T06:05:55.402;835351565744983111;-500181;-509521;-517321;-650679;
2026-06-21T06:05:55.409;835351565752390519;-500200;-509540;-517340;-650679;
2026-06-21T06:05:55.416;835351565759797926;-500224;-509564;-517364;-650679;
2026-06-21T06:05:55.424;835351565767205333;-500252;-509592;-517392;-650679;
2026-06-21T06:05:55.431;835351565774612741;-500286;-509626;-517426;-650679;
2026-06-21T06:05:55.439;835351565782020148;-500324;-509664;-517464;-650679;
2026-06-21T06:05:55.446;835351565789427556;-500367;-509707;-517507;-650679;
2026-06-21T06:05:55.453;835351565796834963;-500415;-509755;-517555;-650679;
2026-06-21T06:05:55.461;835351565804242370;-500467;-509807;-517607;-650679;
2026-06-21T06:05:55.468;835351565811649778;-500523;-509863;-517663;-650679;
2026-06-21T06:05:55.476;835351565819057185;-500582;-509922;-517722;-650679;
2026-06-21T06:05:55.483;835351565826464593;-500644;-509984;-517784;-650679;
2026-06-21T06:05:55.491;835351565833872000;-500709;-510049;-517849;-650679;
2026-06-21T06:05:55.498;835351565841279407;-500774;-510114;-517914;-650679;
2026-06-21T06:05:55.505;835351565848686815;-500841;-510181;-517981;-650679;
2026-06-21T06:05:55.513;835351565856094222;-500908;-510248;-518048;-650679;
2026-06-21T06:05:55.520;835351565863501630;-500973;-510313;-518113;-650679;
2026-06-21T06:05:55.528;835351565870909037;-501037;-510377;-518177;-650680;
2026-06-21T06:05:55.535;835351565878316444;-501098;-510438;-518238;-650680;
2026-06-21T06:05:55.542;835351565885723852;-501155;-510495;-518295;-650680;
2026-06-21T06:05:55.550;835351565893131259;-501208;-510548;-518348;-650680;
2026-06-21T06:05:55.557;835351565900538667;-501255;-510595;-518395;-650680;
