Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2026-06-10T22:00:56.384;599628056384614700;27;39;1011
2026-06-10T22:00:56.423;599628056423076200;28;34;1013
2026-06-10T22:00:56.461;599628056461537800;28;40;1015
2026-06-10T22:00:56.500;599628056499999400;35;38;1020
2026-06-10T22:00:56.538;599628056538460800;34;41;1015
2026-06-10T22:00:56.576;599628056576922400;35;39;1019
2026-06-10T22:00:56.615;599628056615383900;26;35;1022
2026-06-10T22:00:56.653;599628056653845500;33;35;1023
2026-06-10T22:00:56.692;599628056692307100;32;39;1022
2026-06-10T22:00:56.730;599628056730768500;34;35;1025
2026-06-10T22:00:56.769;599628056769230100;31;40;1017
2026-06-10T22:00:56.807;599628056807691600;32;44;1021
2026-06-10T22:00:56.846;599628056846153200;27;40;1019
2026-06-10T22:00:56.884;599628056884614700;27;40;1025
2026-06-10T22:00:56.923;599628056923076200;27;44;1024
2026-06-10T22:00:56.961;599628056961537800;33;44;1027
2026-06-10T22:00:57.000;599628056999999400;33;34;1022
2026-06-10T22:00:57.038;599628057038460800;25;38;1021
2026-06-10T22:00:57.076;599628057076922400;36;35;1022
2026-06-10T22:00:57.115;599628057115383900;30;38;1024
2026-06-10T22:00:57.153;599628057153845500;29;35;1020
2026-06-10T22:00:57.192;599628057192307000;30;44;1022
2026-06-10T22:00:57.230;599628057230768500;26;37;1020
2026-06-10T22:00:57.269;599628057269230100;35;36;1016
2026-06-10T22:00:57.307;599628057307691600;29;44;1016
2026-06-10T22:00:57.346;599628057346153200;30;38;1015
2026-06-10T22:00:57.384;599628057384614700;33;36;1013
2026-06-10T22:00:57.423;599628057423076200;33;39;1021
2026-06-10T22:00:57.461;599628057461537800;33;36;1015
2026-06-10T22:00:57.500;599628057499999400;24;35;1015
2026-06-10T22:00:57.538;599628057538460800;30;39;1018
2026-06-10T22:00:57.576;599628057576922400;25;35;1015
2026-06-10T22:00:57.615;599628057615383900;35;38;1017
2026-06-10T22:00:57.653;599628057653845500;28;39;1010
2026-06-10T22:00:57.692;599628057692307000;30;36;1008
2026-06-10T22:00:57.730;599628057730768500;27;39;1011
2026-06-10T22:00:57.769;599628057769230100;32;40;1006
2026-06-10T22:00:57.807;599628057807691600;24;41;1009
2026-06-10T22:00:57.846;599628057846153200;35;44;1003
2026-06-10T22:00:57.884;599628057884614700;28;37;1007
2026-06-10T22:00:57.923;599628057923076200;31;43;1006
2026-06-10T22:00:57.961;599628057961537800;29;34;999
2026-06-10T22:00:58.000;599628057999999400;24;35;999
2026-06-10T22:00:58.038;599628058038460800;34;40;996
2026-06-10T22:00:58.076;599628058076922400;27;37;998
2026-06-10T22:00:58.115;599628058115383900;34;46;999
2026-06-10T22:00:58.153;599628058153845500;27;42;997
2026-06-10T22:00:58.192;599628058192307000;26;41;994
2026-06-10T22:00:58.230;599628058230768500;30;40;991
2026-06-10T22:00:58.269;599628058269230100;24;41;989
2026-06-10T22:00:58.307;599628058307691600;30;36;986
2026-06-10T22:00:58.346;599628058346153100;31;46;988
2026-06-10T22:00:58.384;599628058384614700;30;34;987
2026-06-10T22:00:58.423;599628058423076200;25;39;986
2026-06-10T22:00:58.461;599628058461537800;30;41;981
2026-06-10T22:00:58.500;599628058499999400;35;43;984
2026-06-10T22:00:58.538;599628058538460800;24;42;983
2026-06-10T22:00:58.576;599628058576922400;27;38;979
2026-06-10T22:00:58.615;599628058615383900;35;39;981
2026-06-10T22:00:58.653;599628058653845500;29;39;985
2026-06-10T22:00:58.692;599628058692307000;24;35;976
2026-06-10T22:00:58.730;599628058730768500;33;45;984
2026-06-10T22:00:58.769;599628058769230100;25;37;984
2026-06-10T22:00:58.807;599628058807691600;25;44;975
2026-06-10T22:00:58.846;599628058846153100;25;44;982
2026-06-10T22:00:58.884;599628058884614700;31;35;979
2026-06-10T22:00:58.923;599628058923076200;26;45;977
2026-06-10T22:00:58.961;599628058961537800;25;39;974
2026-06-10T22:00:59.000;599628058999999200;32;45;978
2026-06-10T22:00:59.038;599628059038460800;36;45;982
2026-06-10T22:00:59.076;599628059076922400;28;44;974
2026-06-10T22:00:59.115;599628059115383900;24;42;978
2026-06-10T22:00:59.153;599628059153845500;36;44;976
2026-06-10T22:00:59.192;599628059192307000;32;39;983
2026-06-10T22:00:59.230;599628059230768500;28;43;982
2026-06-10T22:00:59.269;599628059269230100;35;40;983
2026-06-10T22:00:59.307;599628059307691600;27;43;979
2026-06-10T22:00:59.346;599628059346153100;25;35;977
2026-06-10T22:00:59.384;599628059384614700;34;37;981
2026-06-10T22:00:59.423;599628059423076200;26;40;983
2026-06-10T22:00:59.461;599628059461537800;33;41;988
2026-06-10T22:00:59.500;599628059499999200;26;45;985
2026-06-10T22:00:59.538;599628059538460800;28;38;985
2026-06-10T22:00:59.576;599628059576922400;25;46;985
2026-06-10T22:00:59.615;599628059615383900;31;42;984
2026-06-10T22:00:59.653;599628059653845400;31;40;986
2026-06-10T22:00:59.692;599628059692307000;35;40;992
2026-06-10T22:00:59.730;599628059730768500;29;37;991
2026-06-10T22:00:59.769;599628059769230100;24;42;993
2026-06-10T22:00:59.807;599628059807691600;34;39;991
2026-06-10T22:00:59.846;599628059846153100;27;44;992
2026-06-10T22:00:59.884;599628059884614700;26;38;1000
2026-06-10T22:00:59.923;599628059923076200;30;43;998
2026-06-10T22:00:59.961;599628059961537800;31;44;999
2026-06-10T22:01:00.000;599628059999999200;35;37;1002
2026-06-10T22:01:00.038;599628060038460800;34;39;998
2026-06-10T22:01:00.076;599628060076922400;28;39;1002
2026-06-10T22:01:00.115;599628060115383900;34;41;1000
2026-06-10T22:01:00.153;599628060153845400;27;36;1003
2026-06-10T22:01:00.192;599628060192307000;33;38;1010
2026-06-10T22:01:00.230;599628060230768500;27;42;1005
2026-06-10T22:01:00.269;599628060269230100;27;40;1012
2026-06-10T22:01:00.307;599628060307691500;27;39;1012
2026-06-10T22:01:00.346;599628060346153100;31;39;1014
2026-06-10T22:01:00.384;599628060384614700;34;34;1017
2026-06-10T22:01:00.423;599628060423076200;28;46;1009
2026-06-10T22:01:00.461;599628060461537800;34;42;1015
2026-06-10T22:01:00.500;599628060499999200;29;37;1011
2026-06-10T22:01:00.538;599628060538460800;31;43;1013
2026-06-10T22:01:00.576;599628060576922400;32;45;1014
2026-06-10T22:01:00.615;599628060615383900;29;38;1018
2026-06-10T22:01:00.653;599628060653845400;28;38;1016
2026-06-10T22:01:00.692;599628060692307000;24;45;1018
2026-06-10T22:01:00.730;599628060730768500;35;41;1020
2026-06-10T22:01:00.769;599628060769230100;24;35;1019
2026-06-10T22:01:00.807;599628060807691500;31;37;1023
2026-06-10T22:01:00.846;599628060846153100;26;36;1017
2026-06-10T22:01:00.884;599628060884614700;29;44;1018
2026-06-10T22:01:00.923;599628060923076200;26;45;1024
2026-06-10T22:01:00.961;599628060961537800;34;39;1025
2026-06-10T22:01:01.000;599628060999999200;32;39;1020
2026-06-10T22:01:01.038;599628061038460800;29;43;1017
2026-06-10T22:01:01.076;599628061076922400;24;34;1025
2026-06-10T22:01:01.115;599628061115383900;28;41;1024
2026-06-10T22:01:01.153;599628061153845400;26;36;1024
2026-06-10T22:01:01.192;599628061192307000;30;37;1018
2026-06-10T22:01:01.230;599628061230768500;30;38;1023
2026-06-10T22:01:01.269;599628061269230100;35;41;1019
2026-06-10T22:01:01.307;599628061307691500;35;35;1020
2026-06-10T22:01:01.346;599628061346153100;25;46;1020
2026-06-10T22:01:01.384;599628061384614700;26;40;1013
2026-06-10T22:01:01.423;599628061423076200;30;45;1020
2026-06-10T22:01:01.461;599628061461537700;30;41;1018
2026-06-10T22:01:01.500;599628061499999200;27;45;1011
2026-06-10T22:01:01.538;599628061538460800;36;44;1015
2026-06-10T22:01:01.576;599628061576922400;30;41;1010
2026-06-10T22:01:01.615;599628061615383900;26;36;1013
2026-06-10T22:01:01.653;599628061653845400;33;35;1007
2026-06-10T22:01:01.692;599628061692307000;33;37;1011
2026-06-10T22:01:01.730;599628061730768500;29;43;1005
2026-06-10T22:01:01.769;599628061769230100;26;45;1006
2026-06-10T22:01:01.807;599628061807691500;26;41;1007
2026-06-10T22:01:01.846;599628061846153100;31;41;1001
2026-06-10T22:01:01.884;599628061884614700;26;37;1005
2026-06-10T22:01:01.923;599628061923076200;25;36;1000
2026-06-10T22:01:01.961;599628061961537700;33;40;1000
2026-06-10T22:01:02.000;599628061999999200;29;46;1002
2026-06-10T22:01:02.038;599628062038460800;32;38;1002
2026-06-10T22:01:02.076;599628062076922400;32;41;996
2026-06-10T22:01:02.115;599628062115383800;26;37;994
2026-06-10T22:01:02.153;599628062153845400;33;40;999
2026-06-10T22:01:02.192;599628062192307000;32;41;991
2026-06-10T22:01:02.230;599628062230768500;25;41;992
2026-06-10T22:01:02.269;599628062269230100;27;46;992
2026-06-10T22:01:02.307;599628062307691500;28;40;992
2026-06-10T22:01:02.346;599628062346153100;31;40;992
2026-06-10T22:01:02.384;599628062384614700;24;41;990
2026-06-10T22:01:02.423;599628062423076200;32;43;989
2026-06-10T22:01:02.461;599628062461537700;31;44;990
2026-06-10T22:01:02.500;599628062499999200;29;44;987
2026-06-10T22:01:02.538;599628062538460800;26;37;979
2026-06-10T22:01:02.576;599628062576922400;25;40;979
2026-06-10T22:01:02.615;599628062615383800;31;36;985
2026-06-10T22:01:02.653;599628062653845400;28;45;986
2026-06-10T22:01:02.692;599628062692307000;29;41;977
2026-06-10T22:01:02.730;599628062730768500;32;44;977
2026-06-10T22:01:02.769;599628062769230100;29;42;975
2026-06-10T22:01:02.807;599628062807691500;24;35;978
2026-06-10T22:01:02.846;599628062846153100;33;35;981
2026-06-10T22:01:02.884;599628062884614700;25;35;974
2026-06-10T22:01:02.923;599628062923076200;34;39;978
2026-06-10T22:01:02.961;599628062961537700;34;43;979
2026-06-10T22:01:03.000;599628062999999200;27;37;982
2026-06-10T22:01:03.038;599628063038460800;32;42;982
2026-06-10T22:01:03.076;599628063076922400;35;35;975
2026-06-10T22:01:03.115;599628063115383800;32;40;980
2026-06-10T22:01:03.153;599628063153845400;33;40;976
2026-06-10T22:01:03.192;599628063192307000;28;36;982
2026-06-10T22:01:03.230;599628063230768500;33;38;976
2026-06-10T22:01:03.269;599628063269230000;26;45;982
2026-06-10T22:01:03.307;599628063307691500;25;35;985
2026-06-10T22:01:03.346;599628063346153100;25;41;982
2026-06-10T22:01:03.384;599628063384614700;35;41;980
2026-06-10T22:01:03.423;599628063423076200;34;44;983
2026-06-10T22:01:03.461;599628063461537700;34;38;982
2026-06-10T22:01:03.500;599628063499999200;26;46;983
2026-06-10T22:01:03.538;599628063538460800;36;42;981
2026-06-10T22:01:03.576;599628063576922400;34;41;987
2026-06-10T22:01:03.615;599628063615383800;28;34;983
2026-06-10T22:01:03.653;599628063653845400;26;42;988
2026-06-10T22:01:03.692;599628063692307000;24;42;994
2026-06-10T22:01:03.730;599628063730768500;33;42;991
2026-06-10T22:01:03.769;599628063769230000;31;43;991
2026-06-10T22:01:03.807;599628063807691500;29;46;997
2026-06-10T22:01:03.846;599628063846153100;27;35;992
2026-06-10T22:01:03.884;599628063884614700;32;43;997
2026-06-10T22:01:03.923;599628063923076100;31;44;998
2026-06-10T22:01:03.961;599628063961537700;26;42;1000
2026-06-10T22:01:04.000;599628063999999200;33;37;996
2026-06-10T22:01:04.038;599628064038460800;28;42;1000
2026-06-10T22:01:04.076;599628064076922400;29;42;1000
2026-06-10T22:01:04.115;599628064115383800;25;45;1003
2026-06-10T22:01:04.153;599628064153845400;30;37;1003
2026-06-10T22:01:04.192;599628064192307000;30;36;1005
2026-06-10T22:01:04.230;599628064230768500;36;39;1013
2026-06-10T22:01:04.269;599628064269230000;33;43;1006
2026-06-10T22:01:04.307;599628064307691500;34;39;1011
2026-06-10T22:01:04.346;599628064346153100;33;46;1009
2026-06-10T22:01:04.384;599628064384614700;24;37;1013
2026-06-10T22:01:04.423;599628064423076100;30;39;1013
2026-06-10T22:01:04.461;599628064461537700;24;39;1012
2026-06-10T22:01:04.500;599628064499999200;32;41;1020
2026-06-10T22:01:04.538;599628064538460800;34;41;1014
2026-06-10T22:01:04.576;599628064576922200;32;36;1016
2026-06-10T22:01:04.615;599628064615383800;34;35;1016
2026-06-10T22:01:04.653;599628064653845400;30;45;1017
2026-06-10T22:01:04.692;599628064692307000;26;42;1024
2026-06-10T22:01:04.730;599628064730768500;27;43;1020
2026-06-10T22:01:04.769;599628064769230000;32;46;1023
2026-06-10T22:01:04.807;599628064807691500;32;45;1017
2026-06-10T22:01:04.846;599628064846153100;25;44;1022
2026-06-10T22:01:04.884;599628064884614700;29;42;1023
2026-06-10T22:01:04.923;599628064923076100;27;41;1021
2026-06-10T22:01:04.961;599628064961537700;31;42;1026
2026-06-10T22:01:05.000;599628064999999200;24;42;1027
2026-06-10T22:01:05.038;599628065038460800;27;40;1024
2026-06-10T22:01:05.076;599628065076922200;28;41;1018
2026-06-10T22:01:05.115;599628065115383800;25;35;1024
2026-06-10T22:01:05.153;599628065153845400;29;40;1016
2026-06-10T22:01:05.192;599628065192307000;30;40;1020
2026-06-10T22:01:05.230;599628065230768400;26;35;1025
2026-06-10T22:01:05.269;599628065269230000;35;41;1023
2026-06-10T22:01:05.307;599628065307691500;25;34;1018
2026-06-10T22:01:05.346;599628065346153100;25;45;1022
2026-06-10T22:01:05.384;599628065384614700;29;38;1022
2026-06-10T22:01:05.423;599628065423076100;36;40;1013
2026-06-10T22:01:05.461;599628065461537700;26;40;1018
2026-06-10T22:01:05.500;599628065499999200;32;34;1020
2026-06-10T22:01:05.538;599628065538460800;26;37;1016
2026-06-10T22:01:05.576;599628065576922200;26;40;1010
2026-06-10T22:01:05.615;599628065615383800;25;43;1009
2026-06-10T22:01:05.653;599628065653845400;32;46;1007
2026-06-10T22:01:05.692;599628065692307000;27;35;1007
2026-06-10T22:01:05.730;599628065730768400;34;44;1011
2026-06-10T22:01:05.769;599628065769230000;35;45;1007
2026-06-10T22:01:05.807;599628065807691500;35;46;1011
2026-06-10T22:01:05.846;599628065846153100;26;40;1002
2026-06-10T22:01:05.884;599628065884614700;25;42;1006
2026-06-10T22:01:05.923;599628065923076100;33;46;999
2026-06-10T22:01:05.961;599628065961537700;29;37;997
2026-06-10T22:01:06.000;599628065999999200;31;45;998
2026-06-10T22:01:06.038;599628066038460800;31;34;996
2026-06-10T22:01:06.076;599628066076922200;32;34;1000
2026-06-10T22:01:06.115;599628066115383800;33;37;999
2026-06-10T22:01:06.153;599628066153845400;28;40;1000
2026-06-10T22:01:06.192;599628066192307000;28;46;993
2026-06-10T22:01:06.230;599628066230768400;34;40;992
2026-06-10T22:01:06.269;599628066269230000;33;39;996
2026-06-10T22:01:06.307;599628066307691500;32;38;990
2026-06-10T22:01:06.346;599628066346153100;31;42;985
2026-06-10T22:01:06.384;599628066384614500;31;44;987
2026-06-10T22:01:06.423;599628066423076100;34;43;987
2026-06-10T22:01:06.461;599628066461537700;30;39;982
2026-06-10T22:01:06.500;599628066499999200;30;45;980
2026-06-10T22:01:06.538;599628066538460800;26;46;985
2026-06-10T22:01:06.576;599628066576922200;35;42;983
2026-06-10T22:01:06.615;599628066615383800;32;45;980
2026-06-10T22:01:06.653;599628066653845400;25;39;985
2026-06-10T22:01:06.692;599628066692307000;31;38;977
2026-06-10T22:01:06.730;599628066730768400;33;44;977
2026-06-10T22:01:06.769;599628066769230000;33;37;979
2026-06-10T22:01:06.807;599628066807691500;24;36;979
2026-06-10T22:01:06.846;599628066846153100;28;39;979
2026-06-10T22:01:06.884;599628066884614500;33;44;974
2026-06-10T22:01:06.923;599628066923076100;26;41;982
2026-06-10T22:01:06.961;599628066961537700;28;42;979
2026-06-10T22:01:07.000;599628066999999200;32;36;977
2026-06-10T22:01:07.038;599628067038460700;32;38;974
2026-06-10T22:01:07.076;599628067076922200;31;36;979
2026-06-10T22:01:07.115;599628067115383800;29;41;978
2026-06-10T22:01:07.153;599628067153845400;34;36;981
2026-06-10T22:01:07.192;599628067192307000;34;40;982
2026-06-10T22:01:07.230;599628067230768400;34;38;979
2026-06-10T22:01:07.269;599628067269230000;34;34;982
2026-06-10T22:01:07.307;599628067307691500;27;46;980
2026-06-10T22:01:07.346;599628067346153100;35;41;977
2026-06-10T22:01:07.384;599628067384614500;28;40;978
2026-06-10T22:01:07.423;599628067423076100;28;45;986
2026-06-10T22:01:07.461;599628067461537700;27;38;980
2026-06-10T22:01:07.500;599628067499999200;29;38;985
2026-06-10T22:01:07.538;599628067538460700;25;39;985
2026-06-10T22:01:07.576;599628067576922200;35;36;986
2026-06-10T22:01:07.615;599628067615383800;30;38;987
2026-06-10T22:01:07.653;599628067653845400;30;36;988
2026-06-10T22:01:07.692;599628067692307000;31;46;992
2026-06-10T22:01:07.730;599628067730768400;31;37;991
2026-06-10T22:01:07.769;599628067769230000;35;43;994
2026-06-10T22:01:07.807;599628067807691500;27;41;998
2026-06-10T22:01:07.846;599628067846153100;31;37;996
2026-06-10T22:01:07.884;599628067884614500;31;43;995
2026-06-10T22:01:07.923;599628067923076100;36;41;994
2026-06-10T22:01:07.961;599628067961537700;28;43;998
2026-06-10T22:01:08.000;599628067999999200;33;42;999
2026-06-10T22:01:08.038;599628068038460700;24;42;1000
2026-06-10T22:01:08.076;599628068076922200;31;37;1003
2026-06-10T22:01:08.115;599628068115383800;29;41;1003
2026-06-10T22:01:08.153;599628068153845400;31;46;1002
2026-06-10T22:01:08.192;599628068192306800;27;40;1005
2026-06-10T22:01:08.230;599628068230768400;28;45;1007
2026-06-10T22:01:08.269;599628068269230000;29;39;1013
2026-06-10T22:01:08.307;599628068307691500;29;45;1012
2026-06-10T22:01:08.346;599628068346153100;27;45;1013
2026-06-10T22:01:08.384;599628068384614500;28;41;1016
2026-06-10T22:01:08.423;599628068423076100;31;39;1015
2026-06-10T22:01:08.461;599628068461537700;32;40;1012
2026-06-10T22:01:08.500;599628068499999200;30;37;1014
2026-06-10T22:01:08.538;599628068538460700;28;38;1012
2026-06-10T22:01:08.576;599628068576922200;33;37;1013
2026-06-10T22:01:08.615;599628068615383800;29;36;1020
2026-06-10T22:01:08.653;599628068653845400;33;42;1019
2026-06-10T22:01:08.692;599628068692306800;26;43;1022
2026-06-10T22:01:08.730;599628068730768400;29;44;1017
2026-06-10T22:01:08.769;599628068769230000;31;39;1017
2026-06-10T22:01:08.807;599628068807691500;34;37;1022
2026-06-10T22:01:08.846;599628068846153000;27;37;1022
2026-06-10T22:01:08.884;599628068884614500;31;34;1026
2026-06-10T22:01:08.923;599628068923076100;35;41;1021
2026-06-10T22:01:08.961;599628068961537700;32;46;1018
2026-06-10T22:01:09.000;599628068999999200;27;38;1026
2026-06-10T22:01:09.038;599628069038460700;28;40;1025
2026-06-10T22:01:09.076;599628069076922200;29;44;1025
2026-06-10T22:01:09.115;599628069115383800;30;34;1026
2026-06-10T22:01:09.153;599628069153845400;33;39;1024
2026-06-10T22:01:09.192;599628069192306800;27;45;1026
2026-06-10T22:01:09.230;599628069230768400;29;39;1016
2026-06-10T22:01:09.269;599628069269230000;26;40;1023
2026-06-10T22:01:09.307;599628069307691500;27;41;1023
2026-06-10T22:01:09.346;599628069346153000;33;42;1022
2026-06-10T22:01:09.384;599628069384614500;25;37;1018
2026-06-10T22:01:09.423;599628069423076100;29;36;1022
2026-06-10T22:01:09.461;599628069461537700;32;42;1017
2026-06-10T22:01:09.500;599628069499999100;25;43;1015
2026-06-10T22:01:09.538;599628069538460700;33;36;1012
2026-06-10T22:01:09.576;599628069576922200;31;45;1012
2026-06-10T22:01:09.615;599628069615383800;34;35;1011
2026-06-10T22:01:09.653;599628069653845400;24;35;1016
2026-06-10T22:01:09.692;599628069692306800;31;38;1013
2026-06-10T22:01:09.730;599628069730768400;31;39;1004
2026-06-10T22:01:09.769;599628069769230000;33;45;1006
2026-06-10T22:01:09.807;599628069807691500;27;43;1002
2026-06-10T22:01:09.846;599628069846153000;36;35;1005
2026-06-10T22:01:09.884;599628069884614500;32;36;1002
2026-06-10T22:01:09.923;599628069923076100;33;39;1006
2026-06-10T22:01:09.961;599628069961537700;32;44;998
2026-06-10T22:01:10.000;599628069999999100;29;46;995
2026-06-10T22:01:10.038;599628070038460700;31;40;1003
2026-06-10T22:01:10.076;599628070076922200;25;40;999
2026-06-10T22:01:10.115;599628070115383800;34;45;993
2026-06-10T22:01:10.153;599628070153845200;32;45;999
2026-06-10T22:01:10.192;599628070192306800;34;44;989
2026-06-10T22:01:10.230;599628070230768400;32;37;989
2026-06-10T22:01:10.269;599628070269230000;35;44;992
2026-06-10T22:01:10.307;599628070307691500;30;43;986
2026-06-10T22:01:10.346;599628070346153000;24;37;990
2026-06-10T22:01:10.384;599628070384614500;25;44;990
2026-06-10T22:01:10.423;599628070423076100;30;44;988
2026-06-10T22:01:10.461;599628070461537700;28;37;981
2026-06-10T22:01:10.500;599628070499999100;31;44;987
2026-06-10T22:01:10.538;599628070538460700;24;40;987
2026-06-10T22:01:10.576;599628070576922200;30;39;985
2026-06-10T22:01:10.615;599628070615383800;29;41;978
2026-06-10T22:01:10.653;599628070653845200;29;40;982
2026-06-10T22:01:10.692;599628070692306800;31;38;984
2026-06-10T22:01:10.730;599628070730768400;25;45;981
2026-06-10T22:01:10.769;599628070769230000;31;37;983
2026-06-10T22:01:10.807;599628070807691500;33;38;983
2026-06-10T22:01:10.846;599628070846153000;28;44;977
2026-06-10T22:01:10.884;599628070884614500;33;45;977
2026-06-10T22:01:10.923;599628070923076100;31;34;977
2026-06-10T22:01:10.961;599628070961537700;26;35;978
2026-06-10T22:01:11.000;599628070999999100;24;35;976
2026-06-10T22:01:11.038;599628071038460700;32;39;981
2026-06-10T22:01:11.076;599628071076922200;28;37;981
2026-06-10T22:01:11.115;599628071115383800;30;46;978
2026-06-10T22:01:11.153;599628071153845200;31;40;983
2026-06-10T22:01:11.192;599628071192306800;33;35;984
2026-06-10T22:01:11.230;599628071230768400;35;44;978
2026-06-10T22:01:11.269;599628071269230000;29;43;977
2026-06-10T22:01:11.307;599628071307691400;26;44;985
2026-06-10T22:01:11.346;599628071346153000;25;43;983
2026-06-10T22:01:11.384;599628071384614500;28;37;985
2026-06-10T22:01:11.423;599628071423076100;32;45;984
2026-06-10T22:01:11.461;599628071461537700;27;45;988
2026-06-10T22:01:11.500;599628071499999100;27;41;983
2026-06-10T22:01:11.538;599628071538460700;34;42;981
2026-06-10T22:01:11.576;599628071576922200;28;36;991
2026-06-10T22:01:11.615;599628071615383800;33;39;991
2026-06-10T22:01:11.653;599628071653845200;26;37;986
2026-06-10T22:01:11.692;599628071692306800;32;44;995
2026-06-10T22:01:11.730;599628071730768400;24;43;987
2026-06-10T22:01:11.769;599628071769230000;29;42;994
2026-06-10T22:01:11.807;599628071807691400;30;35;995
2026-06-10T22:01:11.846;599628071846153000;28;39;992
2026-06-10T22:01:11.884;599628071884614500;32;39;1000
2026-06-10T22:01:11.923;599628071923076100;29;42;1001
2026-06-10T22:01:11.961;599628071961537500;32;38;997
2026-06-10T22:01:12.000;599628071999999100;25;40;1003
2026-06-10T22:01:12.038;599628072038460700;29;46;1000
2026-06-10T22:01:12.076;599628072076922200;30;45;1004
2026-06-10T22:01:12.115;599628072115383800;28;42;1003
2026-06-10T22:01:12.153;599628072153845200;28;35;1009
2026-06-10T22:01:12.192;599628072192306800;24;39;1005
2026-06-10T22:01:12.230;599628072230768400;24;39;1007
2026-06-10T22:01:12.269;599628072269230000;28;36;1008
2026-06-10T22:01:12.307;599628072307691400;30;45;1006
2026-06-10T22:01:12.346;599628072346153000;28;37;1013
2026-06-10T22:01:12.384;599628072384614500;30;37;1012
2026-06-10T22:01:12.423;599628072423076100;24;34;1012
2026-06-10T22:01:12.461;599628072461537500;34;38;1016
2026-06-10T22:01:12.500;599628072499999100;32;43;1016
2026-06-10T22:01:12.538;599628072538460700;34;37;1012
2026-06-10T22:01:12.576;599628072576922200;27;39;1022
2026-06-10T22:01:12.615;599628072615383800;28;43;1020
2026-06-10T22:01:12.653;599628072653845200;28;36;1018
2026-06-10T22:01:12.692;599628072692306800;30;38;1015
2026-06-10T22:01:12.730;599628072730768400;26;44;1024
2026-06-10T22:01:12.769;599628072769230000;35;42;1017
2026-06-10T22:01:12.807;599628072807691400;29;46;1025
2026-06-10T22:01:12.846;599628072846153000;26;37;1024
2026-06-10T22:01:12.884;599628072884614500;27;35;1025
2026-06-10T22:01:12.923;599628072923076100;35;39;1018
2026-06-10T22:01:12.961;599628072961537500;29;37;1021
2026-06-10T22:01:13.000;599628072999999100;32;34;1017
2026-06-10T22:01:13.038;599628073038460700;30;41;1023
2026-06-10T22:01:13.076;599628073076922200;34;37;1027
2026-06-10T22:01:13.115;599628073115383700;34;46;1021
2026-06-10T22:01:13.153;599628073153845200;30;45;1020
2026-06-10T22:01:13.192;599628073192306800;35;38;1018
2026-06-10T22:01:13.230;599628073230768400;31;38;1016
2026-06-10T22:01:13.269;599628073269230000;30;41;1025
2026-06-10T22:01:13.307;599628073307691400;27;35;1015
2026-06-10T22:01:13.346;599628073346153000;26;35;1024
2026-06-10T22:01:13.384;599628073384614500;28;35;1020
2026-06-10T22:01:13.423;599628073423076100;30;37;1019
2026-06-10T22:01:13.461;599628073461537500;31;41;1013
2026-06-10T22:01:13.500;599628073499999100;25;36;1016
2026-06-10T22:01:13.538;599628073538460700;32;36;1019
2026-06-10T22:01:13.576;599628073576922200;28;43;1015
2026-06-10T22:01:13.615;599628073615383700;35;40;1013
2026-06-10T22:01:13.653;599628073653845200;27;35;1012
2026-06-10T22:01:13.692;599628073692306800;26;44;1011
2026-06-10T22:01:13.730;599628073730768400;33;40;1006
2026-06-10T22:01:13.769;599628073769229800;35;43;1007
2026-06-10T22:01:13.807;599628073807691400;32;36;1007
2026-06-10T22:01:13.846;599628073846153000;31;42;1006
2026-06-10T22:01:13.884;599628073884614500;26;38;999
2026-06-10T22:01:13.923;599628073923076100;33;40;1001
2026-06-10T22:01:13.961;599628073961537500;34;39;1000
2026-06-10T22:01:14.000;599628073999999100;24;37;1002
2026-06-10T22:01:14.038;599628074038460700;25;40;996
2026-06-10T22:01:14.076;599628074076922200;25;34;999
2026-06-10T22:01:14.115;599628074115383700;31;34;995
2026-06-10T22:01:14.153;599628074153845200;28;42;990
2026-06-10T22:01:14.192;599628074192306800;32;40;995
2026-06-10T22:01:14.230;599628074230768400;33;46;990
2026-06-10T22:01:14.269;599628074269229800;31;35;990
2026-06-10T22:01:14.307;599628074307691400;26;46;990
2026-06-10T22:01:14.346;599628074346153000;26;37;987
2026-06-10T22:01:14.384;599628074384614500;32;44;991
2026-06-10T22:01:14.423;599628074423076000;33;37;986
2026-06-10T22:01:14.461;599628074461537500;32;34;983
2026-06-10T22:01:14.500;599628074499999100;27;43;988
2026-06-10T22:01:14.538;599628074538460700;31;45;987
2026-06-10T22:01:14.576;599628074576922200;31;35;978
2026-06-10T22:01:14.615;599628074615383700;31;36;980
2026-06-10T22:01:14.653;599628074653845200;27;39;978
2026-06-10T22:01:14.692;599628074692306800;31;35;979
2026-06-10T22:01:14.730;599628074730768400;34;41;977
2026-06-10T22:01:14.769;599628074769229800;28;35;979
2026-06-10T22:01:14.807;599628074807691400;28;35;981
2026-06-10T22:01:14.846;599628074846153000;28;35;983
2026-06-10T22:01:14.884;599628074884614500;29;46;978
2026-06-10T22:01:14.923;599628074923076000;35;41;974
2026-06-10T22:01:14.961;599628074961537500;33;36;974
2026-06-10T22:01:15.000;599628074999999100;34;37;979
2026-06-10T22:01:15.038;599628075038460700;27;40;975
2026-06-10T22:01:15.076;599628075076922100;31;35;982
2026-06-10T22:01:15.115;599628075115383700;32;39;976
2026-06-10T22:01:15.153;599628075153845200;28;44;980
