Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2026-06-21T06:05:55.802;835351566144983111;-500878;-510218;-518018;-650680;
2026-06-21T06:05:55.809;835351566152390519;-501058;-510398;-518198;-650680;
2026-06-21T06:05:55.816;835351566159797926;-501230;-510570;-518370;-650681;
2026-06-21T06:05:55.824;835351566167205333;-501393;-510733;-518533;-650681;
2026-06-21T06:05:55.831;835351566174612741;-501545;-510885;-518685;-650681;
2026-06-21T06:05:55.839;835351566182020148;-501685;-511025;-518825;-650681;
2026-06-21T06:05:55.846;835351566189427556;-501813;-511153;-518953;-650681;
2026-06-21T06:05:55.853;835351566196834963;-501928;-511268;-519068;-650681;
2026-06-21T06:05:55.861;835351566204242370;-502028;-511368;-519168;-650681;
2026-06-21T06:05:55.868;835351566211649778;-502114;-511454;-519254;-650681;
2026-06-21T06:05:55.876;835351566219057185;-502185;-511525;-519325;-650681;
2026-06-21T06:05:55.883;835351566226464593;-502241;-511581;-519381;-650681;
2026-06-21T06:05:55.891;835351566233872000;-502281;-511621;-519421;-650681;
2026-06-21T06:05:55.898;835351566241279407;-502305;-511645;-519445;-650681;
2026-06-21T06:05:55.905;835351566248686815;-502314;-511654;-519454;-650681;
2026-06-21T06:05:55.913;835351566256094222;-502307;-511647;-519447;-650681;
2026-06-21T06:05:55.920;835351566263501630;-502284;-511624;-519424;-650681;
2026-06-21T06:05:55.928;835351566270909037;-502247;-511587;-519387;-650681;
2026-06-21T06:05:55.935;835351566278316444;-502194;-511534;-519334;-650681;
2026-06-21T06:05:55.942;835351566285723852;-502128;-511468;-519268;-650681;
2026-06-21T06:05:55.950;835351566293131259;-502049;-511389;-519189;-650681;
2026-06-21T06:05:55.957;835351566300538667;-501957;-511297;-519097;-650681;
2026-06-21T06:05:55.965;835351566307946074;-501854;-511194;-518994;-650681;
2026-06-21T06:05:55.972;835351566315353481;-501739;-511079;-518879;-650681;
2026-06-21T06:05:55.979;835351566322760889;-501616;-510956;-518756;-650681;
2026-06-21T06:05:55.987;835351566330168296;-501483;-510823;-518623;-650681;
2026-06-21T06:05:55.994;835351566337575704;-501343;-510683;-518483;-650681;
2026-06-21T06:05:56.002;835351566344983111;-501196;-510536;-518336;-650681;
2026-06-21T06:05:56.009;835351566352390519;-501044;-510384;-518184;-650681;
2026-06-21T06:05:56.016;835351566359797926;-500888;-510228;-518028;-650681;
2026-06-21T06:05:56.024;835351566367205333;-500729;-510069;-517869;-650681;
2026-06-21T06:05:56.031;835351566374612741;-500569;-509909;-517709;-650681;
2026-06-21T06:05:56.039;835351566382020148;-500408;-509748;-517548;-650681;
2026-06-21T06:05:56.046;835351566389427556;-500247;-509587;-517387;-650681;
2026-06-21T06:05:56.053;835351566396834963;-500089;-509429;-517229;-650681;
2026-06-21T06:05:56.061;835351566404242370;-499932;-509272;-517072;-650681;
2026-06-21T06:05:56.068;835351566411649778;-499780;-509120;-516920;-650681;
2026-06-21T06:05:56.076;835351566419057185;-499632;-508972;-516772;-650681;
2026-06-21T06:05:56.083;835351566426464593;-499490;-508830;-516630;-650681;
2026-06-21T06:05:56.091;835351566433872000;-499353;-508693;-516493;-650681;
2026-06-21T06:05:56.098;835351566441279407;-499224;-508564;-516364;-650682;
2026-06-21T06:05:56.105;835351566448686815;-499102;-508442;-516242;-650682;
2026-06-21T06:05:56.113;835351566456094222;-498988;-508328;-516128;-650682;
2026-06-21T06:05:56.120;835351566463501630;-498882;-508222;-516022;-650682;
2026-06-21T06:05:56.128;835351566470909037;-498785;-508125;-515925;-650682;
2026-06-21T06:05:56.135;835351566478316444;-498696;-508036;-515836;-650682;
2026-06-21T06:05:56.142;835351566485723852;-498617;-507957;-515757;-650682;
2026-06-21T06:05:56.150;835351566493131259;-498546;-507886;-515686;-650682;
2026-06-21T06:05:56.157;835351566500538667;-498483;-507823;-515623;-650682;
2026-06-21T06:05:56.165;835351566507946074;-498429;-507769;-515569;-650682;
2026-06-21T06:05:56.172;835351566515353481;-498383;-507723;-515523;-650682;
2026-06-21T06:05:56.179;835351566522760889;-498345;-507685;-515485;-650682;
2026-06-21T06:05:56.187;835351566530168296;-498314;-507654;-515454;-650682;
2026-06-21T06:05:56.194;835351566537575704;-498289;-507629;-515429;-650682;
2026-06-21T06:05:56.202;835351566544983111;-498271;-507611;-515411;-650682;
2026-06-21T06:05:56.209;835351566552390519;-498258;-507598;-515398;-650682;
2026-06-21T06:05:56.216;835351566559797926;-498250;-507590;-515390;-650682;
2026-06-21T06:05:56.224;835351566567205333;-498246;-507586;-515386;-650682;
2026-06-21T06:05:56.231;835351566574612741;-498244;-507584;-515384;-650682;
2026-06-21T06:05:56.239;835351566582020148;-498246;-507586;-515386;-650682;
2026-06-21T06:05:56.246;835351566589427556;-498248;-507588;-515388;-650682;
2026-06-21T06:05:56.253;835351566596834963;-498252;-507592;-515392;-650682;
2026-06-21T06:05:56.261;835351566604242370;-498256;-507596;-515396;-650682;
2026-06-21T06:05:56.268;835351566611649778;-498259;-507599;-515399;-650682;
2026-06-21T06:05:56.276;835351566619057185;-498261;-507601;-515401;-650682;
2026-06-21T06:05:56.283;835351566626464593;-498260;-507600;-515400;-650682;
2026-06-21T06:05:56.291;835351566633872000;-498257;-507597;-515397;-650682;
2026-06-21T06:05:56.298;835351566641279407;-498251;-507591;-515391;-650682;
2026-06-21T06:05:56.305;835351566648686815;-498241;-507581;-515381;-650682;
2026-06-21T06:05:56.313;835351566656094222;-498227;-507567;-515367;-650682;
2026-06-21T06:05:56.320;835351566663501630;-498209;-507549;-515349;-650682;
2026-06-21T06:05:56.328;835351566670909037;-498185;-507525;-515325;-650682;
2026-06-21T06:05:56.335;835351566678316444;-498157;-507497;-515297;-650682;
2026-06-21T06:05:56.342;835351566685723852;-498125;-507465;-515265;-650682;
2026-06-21T06:05:56.350;835351566693131259;-498087;-507427;-515227;-650682;
2026-06-21T06:05:56.357;835351566700538667;-498044;-507384;-515184;-650682;
2026-06-21T06:05:56.365;835351566707946074;-497997;-507337;-515137;-650682;
2026-06-21T06:05:56.372;835351566715353481;-497945;-507285;-515085;-650682;
2026-06-21T06:05:56.379;835351566722760889;-497890;-507230;-515030;-650683;
2026-06-21T06:05:56.387;835351566730168296;-497831;-507171;-514971;-650683;
2026-06-21T06:05:56.394;835351566737575704;-497769;-507109;-514909;-650683;
2026-06-21T06:05:56.402;835351566744983111;-497706;-507046;-514846;-650683;
2026-06-21T06:05:56.409;835351566752390519;-497640;-506980;-514780;-650683;
2026-06-21T06:05:56.416;835351566759797926;-497574;-506914;-514714;-650683;
2026-06-21T06:05:56.424;835351566767205333;-497507;-506847;-514647;-650683;
2026-06-21T06:05:56.431;835351566774612741;-497442;-506782;-514582;-650683;
2026-06-21T06:05:56.439;835351566782020148;-497378;-506718;-514518;-650683;
2026-06-21T06:05:56.446;835351566789427556;-497317;-506657;-514457;-650683;
2026-06-21T06:05:56.453;835351566796834963;-497259;-506599;-514399;-650683;
2026-06-21T06:05:56.461;835351566804242370;-497206;-506546;-514346;-650683;
2026-06-21T06:05:56.468;835351566811649778;-497158;-506498;-514298;-650683;
2026-06-21T06:05:56.476;835351566819057185;-497116;-506456;-514256;-650683;
2026-06-21T06:05:56.483;835351566826464593;-497082;-506422;-514222;-650683;
2026-06-21T06:05:56.491;835351566833872000;-497056;-506396;-514196;-650683;
2026-06-21T06:05:56.498;835351566841279407;-497038;-506378;-514178;-650683;
2026-06-21T06:05:56.505;835351566848686815;-497030;-506370;-514170;-650683;
2026-06-21T06:05:56.513;835351566856094222;-497032;-506372;-514172;-650683;
2026-06-21T06:05:56.520;835351566863501630;-497045;-506385;-514185;-650683;
2026-06-21T06:05:56.528;835351566870909037;-497069;-506409;-514209;-650683;
2026-06-21T06:05:56.535;835351566878316444;-497105;-506445;-514245;-650683;
2026-06-21T06:05:56.542;835351566885723852;-497153;-506493;-514293;-650683;
2026-06-21T06:05:56.550;835351566893131259;-497213;-506553;-514353;-650683;
2026-06-21T06:05:56.557;835351566900538667;-497286;-506626;-514426;-650683;
2026-06-21T06:05:56.565;835351566907946074;-497371;-506711;-514511;-650683;
2026-06-21T06:05:56.572;835351566915353481;-497469;-506809;-514609;-650683;
2026-06-21T06:05:56.579;835351566922760889;-497578;-506918;-514718;-650683;
2026-06-21T06:05:56.587;835351566930168296;-497700;-507040;-514840;-650683;
2026-06-21T06:05:56.594;835351566937575704;-497833;-507173;-514973;-650683;
2026-06-21T06:05:56.602;835351566944983111;-497977;-507317;-515117;-650683;
2026-06-21T06:05:56.609;835351566952390519;-498131;-507471;-515271;-650683;
2026-06-21T06:05:56.616;835351566959797926;-498294;-507634;-515434;-650683;
2026-06-21T06:05:56.624;835351566967205333;-498467;-507807;-515607;-650683;
2026-06-21T06:05:56.631;835351566974612741;-498647;-507987;-515787;-650683;
2026-06-21T06:05:56.639;835351566982020148;-498834;-508174;-515974;-650683;
2026-06-21T06:05:56.646;835351566989427556;-499026;-508366;-516166;-650683;
2026-06-21T06:05:56.653;835351566996834963;-499223;-508563;-516363;-650684;
2026-06-21T06:05:56.661;835351567004242370;-499424;-508764;-516564;-650684;
2026-06-21T06:05:56.668;835351567011649778;-499627;-508967;-516767;-650684;
2026-06-21T06:05:56.676;835351567019057185;-499830;-509170;-516970;-650684;
2026-06-21T06:05:56.683;835351567026464593;-500034;-509374;-517174;-650684;
2026-06-21T06:05:56.691;835351567033872000;-500235;-509575;-517375;-650684;
2026-06-21T06:05:56.698;835351567041279407;-500434;-509774;-517574;-650684;
2026-06-21T06:05:56.705;835351567048686815;-500628;-509968;-517768;-650684;
2026-06-21T06:05:56.713;835351567056094222;-500817;-510157;-517957;-650684;
2026-06-21T06:05:56.720;835351567063501630;-500999;-510339;-518139;-650684;
2026-06-21T06:05:56.728;835351567070909037;-501173;-510513;-518313;-650684;
2026-06-21T06:05:56.735;835351567078316444;-501338;-510678;-518478;-650684;
2026-06-21T06:05:56.742;835351567085723852;-501493;-510833;-518633;-650684;
2026-06-21T06:05:56.750;835351567093131259;-501636;-510976;-518776;-650684;
2026-06-21T06:05:56.757;835351567100538667;-501768;-511108;-518908;-650684;
2026-06-21T06:05:56.765;835351567107946074;-501886;-511226;-519026;-650684;
2026-06-21T06:05:56.772;835351567115353481;-501992;-511332;-519132;-650684;
2026-06-21T06:05:56.779;835351567122760889;-502082;-511422;-519222;-650684;
2026-06-21T06:05:56.787;835351567130168296;-502158;-511498;-519298;-650684;
2026-06-21T06:05:56.794;835351567137575704;-502219;-511559;-519359;-650684;
2026-06-21T06:05:56.802;835351567144983111;-502265;-511605;-519405;-650684;
2026-06-21T06:05:56.809;835351567152390519;-502295;-511635;-519435;-650684;
2026-06-21T06:05:56.816;835351567159797926;-502309;-511649;-519449;-650684;
2026-06-21T06:05:56.824;835351567167205333;-502308;-511648;-519448;-650684;
2026-06-21T06:05:56.831;835351567174612741;-502292;-511632;-519432;-650684;
2026-06-21T06:05:56.839;835351567182020148;-502260;-511600;-519400;-650684;
2026-06-21T06:05:56.846;835351567189427556;-502214;-511554;-519354;-650684;
2026-06-21T06:05:56.853;835351567196834963;-502154;-511494;-519294;-650684;
2026-06-21T06:05:56.861;835351567204242370;-502080;-511420;-519220;-650684;
2026-06-21T06:05:56.868;835351567211649778;-501994;-511334;-519134;-650684;
2026-06-21T06:05:56.876;835351567219057185;-501896;-511236;-519036;-650684;
2026-06-21T06:05:56.883;835351567226464593;-501786;-511126;-518926;-650684;
2026-06-21T06:05:56.891;835351567233872000;-501667;-511007;-518807;-650684;
2026-06-21T06:05:56.898;835351567241279407;-501539;-510879;-518679;-650684;
2026-06-21T06:05:56.905;835351567248686815;-501402;-510742;-518542;-650684;
2026-06-21T06:05:56.913;835351567256094222;-501259;-510599;-518399;-650684;
2026-06-21T06:05:56.920;835351567263501630;-501110;-510450;-518250;-650684;
2026-06-21T06:05:56.928;835351567270909037;-500957;-510297;-518097;-650684;
2026-06-21T06:05:56.935;835351567278316444;-500800;-510140;-517940;-650685;
2026-06-21T06:05:56.942;835351567285723852;-500641;-509981;-517781;-650685;
2026-06-21T06:05:56.950;835351567293131259;-500481;-509821;-517621;-650685;
2026-06-21T06:05:56.957;835351567300538667;-500321;-509661;-517461;-650685;
2026-06-21T06:05:56.965;835351567307946074;-500162;-509502;-517302;-650685;
2026-06-21T06:05:56.972;835351567315353481;-500005;-509345;-517145;-650685;
2026-06-21T06:05:56.979;835351567322760889;-499851;-509191;-516991;-650685;
2026-06-21T06:05:56.987;835351567330168296;-499702;-509042;-516842;-650685;
2026-06-21T06:05:56.994;835351567337575704;-499557;-508897;-516697;-650685;
2026-06-21T06:05:57.002;835351567344983111;-499419;-508759;-516559;-650685;
2026-06-21T06:05:57.009;835351567352390519;-499287;-508627;-516427;-650685;
2026-06-21T06:05:57.016;835351567359797926;-499161;-508501;-516301;-650685;
2026-06-21T06:05:57.024;835351567367205333;-499044;-508384;-516184;-650685;
2026-06-21T06:05:57.031;835351567374612741;-498934;-508274;-516074;-650685;
2026-06-21T06:05:57.039;835351567382020148;-498833;-508173;-515973;-650685;
2026-06-21T06:05:57.046;835351567389427556;-498741;-508081;-515881;-650685;
2026-06-21T06:05:57.053;835351567396834963;-498657;-507997;-515797;-650685;
2026-06-21T06:05:57.061;835351567404242370;-498581;-507921;-515721;-650685;
2026-06-21T06:05:57.068;835351567411649778;-498515;-507855;-515655;-650685;
2026-06-21T06:05:57.076;835351567419057185;-498456;-507796;-515596;-650685;
2026-06-21T06:05:57.083;835351567426464593;-498406;-507746;-515546;-650685;
2026-06-21T06:05:57.091;835351567433872000;-498364;-507704;-515504;-650685;
2026-06-21T06:05:57.098;835351567441279407;-498329;-507669;-515469;-650685;
2026-06-21T06:05:57.105;835351567448686815;-498301;-507641;-515441;-650685;
2026-06-21T06:05:57.113;835351567456094222;-498280;-507620;-515420;-650685;
2026-06-21T06:05:57.120;835351567463501630;-498264;-507604;-515404;-650685;
2026-06-21T06:05:57.128;835351567470909037;-498253;-507593;-515393;-650685;
2026-06-21T06:05:57.135;835351567478316444;-498246;-507586;-515386;-650685;
2026-06-21T06:05:57.142;835351567485723852;-498244;-507584;-515384;-650685;
2026-06-21T06:05:57.150;835351567493131259;-498244;-507584;-515384;-650685;
2026-06-21T06:05:57.157;835351567500538667;-498246;-507586;-515386;-650685;
2026-06-21T06:05:57.165;835351567507946074;-498249;-507589;-515389;-650685;
2026-06-21T06:05:57.172;835351567515353481;-498253;-507593;-515393;-650685;
2026-06-21T06:05:57.179;835351567522760889;-498256;-507596;-515396;-650685;
2026-06-21T06:05:57.187;835351567530168296;-498259;-507599;-515399;-650685;
2026-06-21T06:05:57.194;835351567537575704;-498260;-507600;-515400;-650685;
2026-06-21T06:05:57.202;835351567544983111;-498259;-507599;-515399;-650685;
2026-06-21T06:05:57.209;835351567552390519;-498255;-507595;-515395;-650686;
2026-06-21T06:05:57.216;835351567559797926;-498247;-507587;-515387;-650686;
2026-06-21T06:05:57.224;835351567567205333;-498236;-507576;-515376;-650686;
2026-06-21T06:05:57.231;835351567574612741;-498221;-507561;-515361;-650686;
2026-06-21T06:05:57.239;835351567582020148;-498201;-507541;-515341;-650686;
2026-06-21T06:05:57.246;835351567589427556;-498176;-507516;-515316;-650686;
2026-06-21T06:05:57.253;835351567596834963;-498147;-507487;-515287;-650686;
2026-06-21T06:05:57.261;835351567604242370;-498112;-507452;-515252;-650686;
2026-06-21T06:05:57.268;835351567611649778;-498073;-507413;-515213;-650686;
2026-06-21T06:05:57.276;835351567619057185;-498029;-507369;-515169;-650686;
2026-06-21T06:05:57.283;835351567626464593;-497981;-507321;-515121;-650686;
2026-06-21T06:05:57.291;835351567633872000;-497928;-507268;-515068;-650686;
2026-06-21T06:05:57.298;835351567641279407;-497872;-507212;-515012;-650686;
2026-06-21T06:05:57.305;835351567648686815;-497813;-507153;-514953;-650686;
2026-06-21T06:05:57.313;835351567656094222;-497751;-507091;-514891;-650686;
2026-06-21T06:05:57.320;835351567663501630;-497687;-507027;-514827;-650686;
2026-06-21T06:05:57.328;835351567670909037;-497621;-506961;-514761;-650686;
2026-06-21T06:05:57.335;835351567678316444;-497555;-506895;-514695;-650686;
2026-06-21T06:05:57.342;835351567685723852;-497489;-506829;-514629;-650686;
2026-06-21T06:05:57.350;835351567693131259;-497425;-506765;-514565;-650686;
2026-06-21T06:05:57.357;835351567700538667;-497362;-506702;-514502;-650686;
2026-06-21T06:05:57.365;835351567707946074;-497302;-506642;-514442;-650686;
2026-06-21T06:05:57.372;835351567715353481;-497245;-506585;-514385;-650686;
2026-06-21T06:05:57.379;835351567722760889;-497194;-506534;-514334;-650686;
2026-06-21T06:05:57.387;835351567730168296;-497148;-506488;-514288;-650686;
2026-06-21T06:05:57.394;835351567737575704;-497108;-506448;-514248;-650686;
2026-06-21T06:05:57.402;835351567744983111;-497075;-506415;-514215;-650686;
2026-06-21T06:05:57.409;835351567752390519;-497051;-506391;-514191;-650686;
2026-06-21T06:05:57.416;835351567759797926;-497036;-506376;-514176;-650686;
2026-06-21T06:05:57.424;835351567767205333;-497030;-506370;-514170;-650686;
2026-06-21T06:05:57.431;835351567774612741;-497034;-506374;-514174;-650686;
2026-06-21T06:05:57.439;835351567782020148;-497050;-506390;-514190;-650686;
2026-06-21T06:05:57.446;835351567789427556;-497076;-506416;-514216;-650686;
2026-06-21T06:05:57.453;835351567796834963;-497114;-506454;-514254;-650686;
2026-06-21T06:05:57.461;835351567804242370;-497164;-506504;-514304;-650686;
2026-06-21T06:05:57.468;835351567811649778;-497227;-506567;-514367;-650686;
2026-06-21T06:05:57.476;835351567819057185;-497301;-506641;-514441;-650686;
2026-06-21T06:05:57.483;835351567826464593;-497388;-506728;-514528;-650686;
2026-06-21T06:05:57.491;835351567833872000;-497488;-506828;-514628;-650687;
2026-06-21T06:05:57.498;835351567841279407;-497599;-506939;-514739;-650687;
2026-06-21T06:05:57.505;835351567848686815;-497722;-507062;-514862;-650687;
2026-06-21T06:05:57.513;835351567856094222;-497856;-507196;-514996;-650687;
2026-06-21T06:05:57.520;835351567863501630;-498000;-507340;-515140;-650687;
2026-06-21T06:05:57.528;835351567870909037;-498155;-507495;-515295;-650687;
2026-06-21T06:05:57.535;835351567878316444;-498319;-507659;-515459;-650687;
2026-06-21T06:05:57.542;835351567885723852;-498492;-507832;-515632;-650687;
2026-06-21T06:05:57.550;835351567893131259;-498672;-508012;-515812;-650687;
2026-06-21T06:05:57.557;835351567900538667;-498859;-508199;-515999;-650687;
2026-06-21T06:05:57.565;835351567907946074;-499051;-508391;-516191;-650687;
2026-06-21T06:05:57.572;835351567915353481;-499248;-508588;-516388;-650687;
2026-06-21T06:05:57.579;835351567922760889;-499447;-508787;-516587;-650687;
2026-06-21T06:05:57.587;835351567930168296;-499649;-508989;-516789;-650687;
2026-06-21T06:05:57.594;835351567937575704;-499852;-509192;-516992;-650687;
2026-06-21T06:05:57.602;835351567944983111;-500054;-509394;-517194;-650687;
2026-06-21T06:05:57.609;835351567952390519;-500255;-509595;-517395;-650687;
2026-06-21T06:05:57.616;835351567959797926;-500452;-509792;-517592;-650687;
2026-06-21T06:05:57.624;835351567967205333;-500645;-509985;-517785;-650687;
2026-06-21T06:05:57.631;835351567974612741;-500832;-510172;-517972;-650687;
2026-06-21T06:05:57.639;835351567982020148;-501013;-510353;-518153;-650687;
2026-06-21T06:05:57.646;835351567989427556;-501185;-510525;-518325;-650687;
2026-06-21T06:05:57.653;835351567996834963;-501349;-510689;-518489;-650687;
2026-06-21T06:05:57.661;835351568004242370;-501502;-510842;-518642;-650687;
2026-06-21T06:05:57.668;835351568011649778;-501645;-510985;-518785;-650687;
2026-06-21T06:05:57.676;835351568019057185;-501775;-511115;-518915;-650687;
2026-06-21T06:05:57.683;835351568026464593;-501893;-511233;-519033;-650687;
2026-06-21T06:05:57.691;835351568033872000;-501997;-511337;-519137;-650687;
2026-06-21T06:05:57.698;835351568041279407;-502087;-511427;-519227;-650687;
2026-06-21T06:05:57.705;835351568048686815;-502162;-511502;-519302;-650687;
2026-06-21T06:05:57.713;835351568056094222;-502222;-511562;-519362;-650687;
2026-06-21T06:05:57.720;835351568063501630;-502268;-511608;-519408;-650687;
2026-06-21T06:05:57.728;835351568070909037;-502297;-511637;-519437;-650687;
2026-06-21T06:05:57.735;835351568078316444;-502312;-511652;-519452;-650687;
2026-06-21T06:05:57.742;835351568085723852;-502311;-511651;-519451;-650687;
2026-06-21T06:05:57.750;835351568093131259;-502294;-511634;-519434;-650687;
2026-06-21T06:05:57.757;835351568100538667;-502263;-511603;-519403;-650687;
2026-06-21T06:05:57.765;835351568107946074;-502218;-511558;-519358;-650688;
2026-06-21T06:05:57.772;835351568115353481;-502158;-511498;-519298;-650688;
2026-06-21T06:05:57.779;835351568122760889;-502085;-511425;-519225;-650688;
2026-06-21T06:05:57.787;835351568130168296;-502000;-511340;-519140;-650688;
2026-06-21T06:05:57.794;835351568137575704;-501902;-511242;-519042;-650688;
2026-06-21T06:05:57.802;835351568144983111;-501794;-511134;-518934;-650688;
2026-06-21T06:05:57.809;835351568152390519;-501676;-511016;-518816;-650688;
2026-06-21T06:05:57.816;835351568159797926;-501549;-510889;-518689;-650688;
2026-06-21T06:05:57.824;835351568167205333;-501414;-510754;-518554;-650688;
2026-06-21T06:05:57.831;835351568174612741;-501272;-510612;-518412;-650688;
2026-06-21T06:05:57.839;835351568182020148;-501124;-510464;-518264;-650688;
2026-06-21T06:05:57.846;835351568189427556;-500972;-510312;-518112;-650688;
2026-06-21T06:05:57.853;835351568196834963;-500816;-510156;-517956;-650688;
2026-06-21T06:05:57.861;835351568204242370;-500658;-509998;-517798;-650688;
2026-06-21T06:05:57.868;835351568211649778;-500499;-509839;-517639;-650688;
2026-06-21T06:05:57.876;835351568219057185;-500339;-509679;-517479;-650688;
2026-06-21T06:05:57.883;835351568226464593;-500181;-509521;-517321;-650688;
2026-06-21T06:05:57.891;835351568233872000;-500025;-509365;-517165;-650688;
2026-06-21T06:05:57.898;835351568241279407;-499872;-509212;-517012;-650688;
2026-06-21T06:05:57.905;835351568248686815;-499723;-509063;-516863;-650688;
2026-06-21T06:05:57.913;835351568256094222;-499578;-508918;-516718;-650688;
2026-06-21T06:05:57.920;835351568263501630;-499440;-508780;-516580;-650688;
2026-06-21T06:05:57.928;835351568270909037;-499307;-508647;-516447;-650688;
2026-06-21T06:05:57.935;835351568278316444;-499182;-508522;-516322;-650688;
2026-06-21T06:05:57.942;835351568285723852;-499064;-508404;-516204;-650688;
2026-06-21T06:05:57.950;835351568293131259;-498954;-508294;-516094;-650688;
2026-06-21T06:05:57.957;835351568300538667;-498852;-508192;-515992;-650688;
2026-06-21T06:05:57.965;835351568307946074;-498758;-508098;-515898;-650688;
2026-06-21T06:05:57.972;835351568315353481;-498674;-508014;-515814;-650688;
2026-06-21T06:05:57.979;835351568322760889;-498597;-507937;-515737;-650688;
2026-06-21T06:05:57.987;835351568330168296;-498529;-507869;-515669;-650688;
2026-06-21T06:05:57.994;835351568337575704;-498470;-507810;-515610;-650688;
2026-06-21T06:05:58.002;835351568344983111;-498419;-507759;-515559;-650688;
2026-06-21T06:05:58.009;835351568352390519;-498375;-507715;-515515;-650688;
2026-06-21T06:05:58.016;835351568359797926;-498339;-507679;-515479;-650688;
2026-06-21T06:05:58.024;835351568367205333;-498310;-507650;-515450;-650688;
2026-06-21T06:05:58.031;835351568374612741;-498288;-507628;-515428;-650688;
2026-06-21T06:05:58.039;835351568382020148;-498271;-507611;-515411;-650689;
2026-06-21T06:05:58.046;835351568389427556;-498259;-507599;-515399;-650689;
2026-06-21T06:05:58.053;835351568396834963;-498252;-507592;-515392;-650689;
2026-06-21T06:05:58.061;835351568404242370;-498248;-507588;-515388;-650689;
2026-06-21T06:05:58.068;835351568411649778;-498247;-507587;-515387;-650689;
2026-06-21T06:05:58.076;835351568419057185;-498249;-507589;-515389;-650689;
2026-06-21T06:05:58.083;835351568426464593;-498252;-507592;-515392;-650689;
2026-06-21T06:05:58.091;835351568433872000;-498256;-507596;-515396;-650689;
2026-06-21T06:05:58.098;835351568441279407;-498260;-507600;-515400;-650689;
2026-06-21T06:05:58.105;835351568448686815;-498263;-507603;-515403;-650689;
2026-06-21T06:05:58.113;835351568456094222;-498264;-507604;-515404;-650689;
2026-06-21T06:05:58.120;835351568463501630;-498264;-507604;-515404;-650689;
2026-06-21T06:05:58.128;835351568470909037;-498261;-507601;-515401;-650689;
2026-06-21T06:05:58.135;835351568478316444;-498254;-507594;-515394;-650689;
2026-06-21T06:05:58.142;835351568485723852;-498244;-507584;-515384;-650689;
2026-06-21T06:05:58.150;835351568493131259;-498230;-507570;-515370;-650689;
2026-06-21T06:05:58.157;835351568500538667;-498212;-507552;-515352;-650689;
2026-06-21T06:05:58.165;835351568507946074;-498189;-507529;-515329;-650689;
2026-06-21T06:05:58.172;835351568515353481;-498161;-507501;-515301;-650689;
2026-06-21T06:05:58.179;835351568522760889;-498128;-507468;-515268;-650689;
2026-06-21T06:05:58.187;835351568530168296;-498091;-507431;-515231;-650689;
2026-06-21T06:05:58.194;835351568537575704;-498049;-507389;-515189;-650689;
2026-06-21T06:05:58.202;835351568544983111;-498002;-507342;-515142;-650689;
2026-06-21T06:05:58.209;835351568552390519;-497952;-507292;-515092;-650689;
2026-06-21T06:05:58.216;835351568559797926;-497897;-507237;-515037;-650689;
2026-06-21T06:05:58.224;835351568567205333;-497839;-507179;-514979;-650689;
2026-06-21T06:05:58.231;835351568574612741;-497778;-507118;-514918;-650689;
2026-06-21T06:05:58.239;835351568582020148;-497715;-507055;-514855;-650689;
2026-06-21T06:05:58.246;835351568589427556;-497650;-506990;-514790;-650689;
2026-06-21T06:05:58.253;835351568596834963;-497585;-506925;-514725;-650689;
2026-06-21T06:05:58.261;835351568604242370;-497519;-506859;-514659;-650689;
2026-06-21T06:05:58.268;835351568611649778;-497454;-506794;-514594;-650689;
2026-06-21T06:05:58.276;835351568619057185;-497391;-506731;-514531;-650689;
2026-06-21T06:05:58.283;835351568626464593;-497330;-506670;-514470;-650689;
2026-06-21T06:05:58.291;835351568633872000;-497273;-506613;-514413;-650689;
2026-06-21T06:05:58.298;835351568641279407;-497219;-506559;-514359;-650689;
2026-06-21T06:05:58.305;835351568648686815;-497171;-506511;-514311;-650689;
2026-06-21T06:05:58.313;835351568656094222;-497129;-506469;-514269;-650690;
2026-06-21T06:05:58.320;835351568663501630;-497094;-506434;-514234;-650690;
2026-06-21T06:05:58.328;835351568670909037;-497066;-506406;-514206;-650690;
2026-06-21T06:05:58.335;835351568678316444;-497047;-506387;-514187;-650690;
2026-06-21T06:05:58.342;835351568685723852;-497037;-506377;-514177;-650690;
2026-06-21T06:05:58.350;835351568693131259;-497037;-506377;-514177;-650690;
2026-06-21T06:05:58.357;835351568700538667;-497047;-506387;-514187;-650690;
2026-06-21T06:05:58.365;835351568707946074;-497068;-506408;-514208;-650690;
2026-06-21T06:05:58.372;835351568715353481;-497101;-506441;-514241;-650690;
2026-06-21T06:05:58.379;835351568722760889;-497145;-506485;-514285;-650690;
2026-06-21T06:05:58.387;835351568730168296;-497202;-506542;-514342;-650690;
2026-06-21T06:05:58.394;835351568737575704;-497270;-506610;-514410;-650690;
2026-06-21T06:05:58.402;835351568744983111;-497351;-506691;-514491;-650690;
2026-06-21T06:05:58.409;835351568752390519;-497444;-506784;-514584;-650690;
2026-06-21T06:05:58.416;835351568759797926;-497549;-506889;-514689;-650690;
2026-06-21T06:05:58.424;835351568767205333;-497665;-507005;-514805;-650690;
2026-06-21T06:05:58.431;835351568774612741;-497793;-507133;-514933;-650690;
2026-06-21T06:05:58.439;835351568782020148;-497932;-507272;-515072;-650690;
2026-06-21T06:05:58.446;835351568789427556;-498080;-507420;-515220;-650690;
